Date;S&P500;Dax40;Nikkei;EUR/USD;EUR/JPY;Boeing;Airbus;Volskwagen;ASML;NVIDIA;Stellantis;Sony
4-2-2015;2041.51;10911.32;¥17678.74;1.13440;¥133.0200;147.2200;46.8987;208.3000;89.9900;0.5040;13.4400;5.1880
5-2-2015;2062.52;10905.41;¥17504.62;1.14750;¥134.8400;148.6000;47.2858;209.4000;89.2100;0.5121;13.3600;5.3640
6-2-2015;2055.47;10846.39;¥17648.50;1.13130;¥134.5800;148.0000;48.0552;210.6550;90.0700;0.5100;13.3050;5.3140
9-2-2015;2046.74;10663.51;¥17711.93;1.13230;¥134.3200;147.5800;47.9906;204.7500;87.2600;0.5095;12.8650;5.1380
10-2-2015;2068.59;10753.83;¥17652.68;1.13190;¥135.1700;148.0400;47.8814;206.7000;89.5500;0.5238;13.2900;5.2120
11-2-2015;2068.53;10752.11;¥17652.68;1.13310;¥136.4800;147.9200;49.3704;206.7000;91.1200;0.5203;13.3950;5.2200
12-2-2015;2088.48;10919.65;¥17979.72;1.14020;¥135.8000;148.0900;49.0578;211.9850;90.6500;0.5575;13.7650;5.4220
13-2-2015;2096.99;10963.4;¥17913.36;1.13830;¥135.1400;149.7300;49.4101;209.6980;91.3400;0.5578;13.8300;5.4600
16-2-2015;2096.99;10923.23;¥18004.77;1.13520;¥134.4900;149.7300;49.3853;208.1500;91.0200;0.5578;13.7500;5.4600
17-2-2015;2100.34;10895.62;¥17987.09;1.14100;¥136.0600;149.9200;50.0802;209.5000;89.9600;0.5594;13.4950;5.3200
18-2-2015;2099.68;10961;¥18199.17;1.13950;¥135.3500;151.1700;50.2986;212.7860;91.2100;0.5530;14.4000;5.6040
19-2-2015;2097.45;11001.94;¥18264.79;1.13660;¥135.1900;153.7500;51.0133;216.5000;92.2300;0.5544;14.2300;5.4740
20-2-2015;2110.30;11050.64;¥18332.30;1.13780;¥135.4100;158.3100;51.6089;220.6000;91.5800;0.5584;14.2300;5.4520
23-2-2015;2109.66;11130.92;¥18466.92;1.13300;¥134.6100;154.7400;52.0755;221.8750;93.0600;0.5540;14.5750;5.4060
24-2-2015;2115.48;11205.74;¥18603.48;1.13390;¥134.9000;154.3800;52.4527;220.0000;96.4400;0.5578;14.6750;5.5480
25-2-2015;2113.86;11210.27;¥18585.20;1.13610;¥135.0100;153.0100;51.4699;218.3000;96.4700;0.5535;14.3650;5.5380
26-2-2015;2110.74;11327.19;¥18785.79;1.11960;¥133.6900;151.7300;51.0232;218.8540;96.7200;0.5550;14.9100;5.6260
27-2-2015;2104.50;11401.66;¥18797.94;1.11930;¥133.7700;150.8500;51.2516;221.9000;96.6100;0.5515;14.9650;5.6640
2-3-2015;2117.39;11410.36;¥18826.88;1.11830;¥134.3300;153.8000;54.9244;225.1000;98.3400;0.5649;14.8200;5.6220
3-3-2015;2107.78;11280.36;¥18815.16;1.11740;¥133.7800;155.5700;55.6789;219.8000;97.2900;0.5545;14.5950;5.5660
4-3-2015;2098.53;11390.38;¥18703.60;1.10770;¥132.5400;154.3500;54.9939;220.8370;98.2100;0.5608;15.1750;5.5780
5-3-2015;2101.04;11504.01;¥18751.84;1.10280;¥132.4800;154.4700;58.7760;223.2750;99.4500;0.5715;15.6100;5.6120
6-3-2015;2071.26;11550.97;¥18971.00;1.08430;¥131.0200;153.1200;58.7760;226.0940;99.2100;0.5638;16.1250;5.5020
9-3-2015;2079.43;11582.11;¥18790.55;1.08500;¥131.4600;154.7500;58.9845;227.2220;99.1900;0.5653;16.2450;5.4540
10-3-2015;2044.16;11500.38;¥18665.11;1.06970;¥129.5700;152.4200;58.4484;227.4000;99.2300;0.5749;16.2050;5.3140
11-3-2015;2040.24;11805.99;¥18723.52;1.05450;¥128.0600;151.1700;58.4484;237.3720;101.7500;0.5720;16.7750;5.3680
12-3-2015;2065.95;11799.39;¥18991.11;1.06350;¥128.9800;152.0400;60.9797;237.6980;98.7500;0.5668;16.8250;5.4260
13-3-2015;2053.40;11901.61;¥19254.25;1.04930;¥127.3600;151.5700;61.6250;240.5500;100.5500;0.5675;16.1700;5.3120
16-3-2015;2081.19;12167.72;¥19246.06;1.05660;¥128.1900;153.6700;63.0941;249.7900;101.5500;0.5743;16.5750;5.1640
17-3-2015;2074.28;11980.85;¥19437.00;1.05970;¥128.5900;154.5100;63.3919;248.8040;101.0000;0.5813;15.5900;5.3500
18-3-2015;2099.50;11922.77;¥19544.48;1.08650;¥130.4800;155.7300;60.5330;240.6750;99.5300;0.5718;15.1600;5.6220
19-3-2015;2089.27;11899.4;¥19476.56;1.06590;¥128.7400;154.1100;60.7415;240.1860;100.5500;0.5804;15.5950;5.5700
20-3-2015;2108.10;12039.37;¥19560.22;1.08200;¥129.8700;154.5000;60.6323;241.3300;101.8500;0.5868;15.7900;5.5820
23-3-2015;2104.42;11895.84;¥19754.36;1.09450;¥131.0400;152.8100;60.9499;233.9650;101.7000;0.5678;15.4250;5.5560
24-3-2015;2091.50;12005.69;¥19713.45;1.09240;¥130.8100;151.6500;59.5602;236.6280;101.7000;0.5600;15.3900;5.5140
25-3-2015;2061.05;11865.32;¥19746.20;1.09690;¥131.0600;148.2300;59.8679;235.0050;96.0900;0.5260;14.9650;5.3380
26-3-2015;2056.15;11843.68;¥19471.12;1.08830;¥129.7000;148.1700;58.4583;235.7550;91.4300;0.5241;15.4350;5.3080
27-3-2015;2061.02;11868.33;¥19285.63;1.08870;¥129.6600;148.8500;59.6992;235.7140;92.3700;0.5345;15.2150;5.3560
30-3-2015;2086.24;12086.01;¥19411.40;1.08320;¥130.0500;152.7000;59.9672;241.8900;95.0900;0.5367;15.7750;5.4180
31-3-2015;2067.89;11966.17;¥19206.99;1.07300;¥128.8900;150.0800;60.7415;239.7500;94.7900;0.5231;15.5900;5.3560
1-4-2015;2059.69;12001.38;¥19034.84;1.07620;¥128.8700;148.6400;59.9970;239.4500;92.7800;0.5253;15.8100;5.4520
2-4-2015;2066.96;11967.39;¥19312.79;1.08810;¥130.2500;149.2800;60.4635;238.3000;93.0400;0.5265;15.8350;5.5700
3-4-2015;2066.96;11967.39;¥19435.08;1.09760;¥130.5700;149.2800;60.4635;238.3000;93.0400;0.5265;15.8350;5.5700
6-4-2015;2080.62;11967.39;¥19397.98;1.09210;¥130.5300;150.9300;60.4635;238.3000;93.0400;0.5416;15.8350;5.8700
7-4-2015;2076.33;12123.52;¥19640.54;1.08130;¥130.0500;152.3200;60.3146;237.8000;93.3200;0.5465;15.8850;5.7940
8-4-2015;2081.90;12035.86;¥19789.81;1.07790;¥129.4800;153.3600;59.9573;238.8490;92.0100;0.5505;15.5450;5.9040
9-4-2015;2091.18;12166.44;¥19937.72;1.06580;¥128.5000;153.4200;59.5999;241.6500;93.5900;0.5631;15.9650;5.9800
10-4-2015;2102.06;12374.73;¥19907.63;1.06020;¥127.4500;154.3800;60.8209;244.3000;94.7000;0.5690;15.9600;6.1120
13-4-2015;2092.43;12338.73;¥19905.46;1.05660;¥126.9000;153.2400;61.4562;240.6400;95.1600;0.5638;16.0650;6.0740
14-4-2015;2095.84;12227.6;¥19908.68;1.06520;¥127.1400;153.2100;62.3297;239.0020;94.0500;0.5590;15.8850;6.2260
15-4-2015;2106.63;12231.34;¥19869.76;1.06840;¥127.2800;152.4300;60.6819;236.0500;91.4000;0.5658;16.1650;6.3500
16-4-2015;2104.99;11998.86;¥19885.77;1.07600;¥128.0300;151.9700;62.2702;232.2500;88.5000;0.5623;16.4300;6.2160
17-4-2015;2081.18;11688.7;¥19652.88;1.08050;¥128.4700;149.6000;63.5011;229.1000;88.2200;0.5550;16.4500;6.0020
20-4-2015;2100.40;11891.91;¥19634.49;1.07360;¥127.9600;152.6700;61.7242;227.0000;89.2200;0.5523;16.5300;6.0720
21-4-2015;2097.29;11939.58;¥19909.09;1.07330;¥128.4300;153.3300;62.6474;225.8500;91.6200;0.5514;17.0800;6.1760
22-4-2015;2107.96;11867.37;¥20133.90;1.07250;¥128.5900;151.1900;64.0669;226.3500;101.5000;0.5578;17.2950;6.4700
23-4-2015;2112.93;11723.58;¥20187.65;1.08240;¥129.4100;149.8700;65.3177;227.0000;100.0000;0.5555;16.8200;6.1440
24-4-2015;2117.69;11810.85;¥20020.04;1.08720;¥129.3400;148.4000;65.1589;229.6000;99.1100;0.5508;17.1650;6.2680
27-4-2015;2108.92;12039.16;¥19983.32;1.08860;¥129.5800;147.8000;64.6625;241.4480;101.3000;0.5550;17.4400;6.2380
28-4-2015;2114.76;11811.66;¥20058.95;1.09800;¥130.4900;147.5100;65.2681;238.0000;99.9500;0.5576;17.0750;6.2020
29-4-2015;2106.85;11432.72;¥20058.95;1.11290;¥132.4600;146.1500;62.4389;228.4000;96.9800;0.5535;16.3700;6.1400
30-4-2015;2085.51;11454.38;¥19520.01;1.12220;¥133.9200;143.3400;60.1359;227.8000;96.7100;0.5549;16.9000;6.0460
1-5-2015;2108.29;11454.38;¥19531.63;1.12000;¥134.5800;144.6700;60.1359;227.8000;96.7100;0.5688;16.9000;6.1820
4-5-2015;2114.49;11619.85;¥19531.63;1.11440;¥133.8400;144.0200;61.5455;227.9500;96.7800;0.5653;17.0050;6.2300
5-5-2015;2089.46;11327.68;¥19531.63;1.11840;¥134.0500;142.9100;61.1485;225.0000;94.7500;0.5508;16.8900;6.0660
6-5-2015;2080.15;11350.15;¥19531.63;1.13510;¥135.5600;141.0400;59.4609;218.0990;93.6700;0.5525;16.5100;5.9920
7-5-2015;2088.00;11407.97;¥19291.99;1.12650;¥134.8600;141.4900;59.8381;219.5000;93.8600;0.5623;16.8550;6.0600
8-5-2015;2116.10;11709.73;¥19379.19;1.12030;¥134.2000;145.4600;59.9176;225.8500;96.3500;0.5206;17.1900;6.1280
11-5-2015;2105.33;11673.35;¥19620.91;1.11540;¥133.9100;145.8900;62.9353;224.8500;97.5200;0.5158;17.2150;6.1680
12-5-2015;2099.12;11472.41;¥19624.84;1.12130;¥134.3800;145.4300;61.6349;218.8500;96.5500;0.5207;16.9050;6.3020
13-5-2015;2098.48;11351.46;¥19764.72;1.13550;¥135.2800;145.6200;60.2650;216.9000;95.5800;0.5238;16.9200;6.4000
14-5-2015;2121.10;11559.82;¥19570.24;1.14080;¥135.9000;147.9600;59.7587;219.8870;97.0600;0.5323;17.2350;6.4380
15-5-2015;2122.73;11447.03;¥19732.92;1.14510;¥136.5800;146.8800;60.4238;217.0000;97.2800;0.5325;17.1450;6.5480
18-5-2015;2129.20;11594.28;¥19890.27;1.13140;¥135.7500;146.7100;60.4139;222.5500;97.6300;0.5318;17.6000;6.4900
19-5-2015;2127.83;11853.33;¥20026.38;1.11470;¥134.5300;147.0500;61.0492;233.9980;99.9000;0.5260;18.0800;6.5220
20-5-2015;2125.85;11848.47;¥20196.56;1.10910;¥134.5800;146.4200;62.3496;231.3500;100.7500;0.5260;18.3600;6.4340
21-5-2015;2130.82;11864.59;¥20202.87;1.11120;¥134.4800;147.3500;62.8757;229.1000;100.5000;0.5223;18.2400;6.3620
22-5-2015;2126.06;11815.01;¥20264.41;1.10150;¥133.8700;144.8100;63.4713;229.1500;100.5000;0.5215;18.3850;6.3440
25-5-2015;2126.06;11815.01;¥20413.77;1.09750;¥133.4000;144.8100;63.2629;229.1500;100.1000;0.5215;18.5450;6.3440
26-5-2015;2104.20;11625.13;¥20437.48;1.08730;¥133.8200;142.8000;62.8956;225.6500;99.9400;0.5183;18.5800;6.3260
27-5-2015;2123.48;11771.13;¥20472.58;1.09030;¥134.8200;143.0000;63.0246;227.5500;102.4000;0.5460;19.4750;6.2480
28-5-2015;2120.79;11677.57;¥20551.46;1.09460;¥135.6900;142.3300;64.7816;223.4500;103.8000;0.5535;19.2500;6.2360
29-5-2015;2107.39;11413.82;¥20563.15;1.09870;¥136.3600;140.5200;64.1662;220.0000;101.7500;0.5533;19.0000;6.1840
1-6-2015;2111.73;11436.05;¥20569.87;1.09250;¥136.3000;141.2500;61.5455;219.2510;101.8500;0.5595;18.8550;6.1600
2-6-2015;2109.60;11328.8;¥20543.19;1.11520;¥138.3700;143.2500;61.3669;216.0500;99.2800;0.5484;18.6100;6.1080
3-6-2015;2114.07;11419.62;¥20473.51;1.12740;¥140.0200;143.8100;61.0591;216.7500;99.6500;0.5425;18.4000;6.0860
4-6-2015;2095.84;11340.6;¥20488.19;1.12370;¥139.7400;141.1900;60.9797;215.0000;99.2400;0.5523;18.2000;6.0040
5-6-2015;2092.83;11197.15;¥20460.90;1.11110;¥139.5700;140.7300;60.3246;213.6990;98.1400;0.5565;17.9750;6.0100
8-6-2015;2079.28;11064.92;¥20457.19;1.12910;¥140.5100;140.6400;59.2227;209.5000;96.4900;0.5438;17.4750;5.8540
9-6-2015;2080.15;11001.29;¥20096.30;1.12830;¥140.2700;140.1000;58.7164;208.9390;96.3800;0.5465;17.8600;5.8280
10-6-2015;2105.20;11265.39;¥20046.36;1.13240;¥138.8900;141.6200;58.5179;215.3490;96.8000;0.5367;18.2500;5.9960
11-6-2015;2108.86;11332.78;¥20382.97;1.12570;¥138.9000;142.9600;60.0863;215.2000;97.8700;0.5425;18.7200;6.1020
12-6-2015;2094.11;11196.49;¥20407.08;1.12680;¥139.0100;142.8000;60.9996;211.7000;96.1000;0.5278;18.7150;6.0880
15-6-2015;2084.43;10984.97;¥20387.79;1.12830;¥139.2400;142.2900;59.9970;207.1500;95.2000;0.5268;17.9650;6.1360
16-6-2015;2096.29;11044.01;¥20257.94;1.12460;¥138.7200;142.3400;58.8554;207.8500;96.7200;0.5333;18.0050;6.0880
17-6-2015;2100.44;10978.01;¥20219.27;1.13350;¥139.9200;143.4300;58.9348;206.6970;95.6100;0.5395;17.5150;5.9900
18-6-2015;2121.24;11100.3;¥19990.82;1.13580;¥139.6500;145.3800;57.5352;207.5000;95.2800;0.5485;17.4400;6.0380
19-6-2015;2109.99;11040.1;¥20174.24;1.13520;¥139.2300;145.1300;57.2671;208.2000;96.1000;0.5468;18.0200;5.9340
22-6-2015;2122.85;11460.5;¥20428.19;1.13400;¥139.8800;145.7000;58.5080;215.3500;99.0600;0.5444;18.6600;6.1000
23-6-2015;2124.20;11542.54;¥20809.42;1.11690;¥138.4300;144.4300;60.1955;218.8500;99.7200;0.5305;19.1250;6.2020
24-6-2015;2108.58;11471.26;¥20868.03;1.12050;¥138.7500;143.0000;61.5356;215.2500;98.9200;0.5253;19.0850;6.1020
25-6-2015;2102.31;11473.13;¥20771.40;1.12040;¥138.4800;142.4500;61.2378;214.8000;99.1300;0.5293;19.0650;6.2300
26-6-2015;2101.49;11492.43;¥20706.15;1.11640;¥138.2700;142.4800;61.3768;218.2500;98.7400;0.5185;19.3400;6.2340
29-6-2015;2057.64;11083.2;¥20109.95;1.12350;¥137.6600;138.7300;61.0591;209.4900;94.1700;0.5030;18.7000;6.0720
30-6-2015;2063.11;10944.97;¥20235.73;1.11350;¥136.3900;138.7200;58.8653;210.9000;92.7000;0.5028;18.4450;5.6780
1-7-2015;2077.42;11180.5;¥20329.32;1.10520;¥136.1100;140.7300;57.7734;214.1600;96.5800;0.5100;19.0800;5.7020
2-7-2015;2076.78;11099.35;¥20522.50;1.10830;¥136.3700;140.2100;59.9275;211.2600;94.1000;0.5105;18.7800;5.6780
3-7-2015;2076.78;11058.39;¥20539.79;1.11120;¥136.4700;140.2100;59.0837;210.6100;93.6100;0.5105;18.8150;5.6780
6-7-2015;2068.76;10890.63;¥20112.12;1.10550;¥135.4800;140.5200;58.7760;208.2500;92.4400;0.5043;18.5950;5.6080
7-7-2015;2081.34;10676.78;¥20376.59;1.10100;¥134.8700;143.1500;57.9521;204.5190;89.0300;0.4948;17.7250;5.6340
8-7-2015;2046.68;10747.3;¥19737.64;1.10750;¥133.6800;141.9200;56.2050;197.4000;88.4100;0.4913;17.2050;5.3620
9-7-2015;2051.31;10996.41;¥19855.50;1.10360;¥133.9000;142.8000;56.7410;204.1820;91.5400;0.4853;17.8550;5.4720
10-7-2015;2076.62;11315.63;¥19779.83;1.11620;¥137.0000;144.4800;58.1705;204.9990;92.4700;0.4938;18.5300;5.6800
13-7-2015;2099.60;11484.38;¥20089.77;1.10020;¥135.7900;146.6200;59.9573;205.9000;93.8400;0.4970;18.4150;5.7340
14-7-2015;2108.95;11516.9;¥20385.33;1.10090;¥135.8000;147.7500;61.8235;202.7170;94.2000;0.4973;18.0350;5.6600
15-7-2015;2107.40;11539.66;¥20463.33;1.09470;¥135.4800;146.8900;62.4191;199.2790;98.2600;0.4938;18.1450;5.5840
16-7-2015;2124.29;11716.76;¥20600.12;1.08740;¥134.9900;148.4900;63.2232;202.8660;93.3200;0.5048;18.2050;5.5960
17-7-2015;2126.64;11673.42;¥20650.92;1.08280;¥134.3400;146.8400;64.6427;203.0170;92.2200;0.5018;18.2300;5.6240
20-7-2015;2128.28;11735.72;¥20650.92;1.08250;¥134.5000;146.7200;64.1761;201.7220;93.6200;0.4925;18.5700;5.6220
21-7-2015;2119.21;11604.8;¥20841.97;1.09360;¥135.4600;145.0000;64.2655;199.0000;93.2000;0.4948;18.6350;5.6900
22-7-2015;2114.15;11520.67;¥20593.67;1.09330;¥135.5000;146.4700;63.6103;195.9240;91.9400;0.4851;18.8600;5.6760
23-7-2015;2102.15;11512.11;¥20683.95;1.09810;¥136.0400;146.1100;62.8956;198.1440;92.9900;0.4913;18.8600;5.8400
24-7-2015;2079.65;11347.45;¥20544.53;1.09820;¥135.9500;144.0600;62.5779;188.9100;90.0400;0.4855;17.8900;5.8540
27-7-2015;2067.64;11056.4;¥20350.10;1.10910;¥136.6600;141.0300;62.5978;185.6160;89.3600;0.4828;17.2700;5.7760
28-7-2015;2093.25;11173.91;¥20328.89;1.10580;¥136.6300;141.8100;59.8580;191.8000;88.8100;0.4933;17.7850;5.8480
29-7-2015;2108.57;11211.85;¥20302.91;1.09840;¥136.1100;144.1400;60.7812;186.3000;89.5800;0.4993;18.8600;5.9080
30-7-2015;2108.63;11257.15;¥20522.83;1.09310;¥135.7100;143.0100;61.6647;185.3000;90.7000;0.5005;18.1100;5.8240
31-7-2015;2103.84;11308.99;¥20585.24;1.09870;¥136.1500;144.1700;61.9525;183.8000;90.6400;0.4988;18.2450;5.6700
3-8-2015;2098.04;11443.72;¥20548.11;1.09490;¥135.7800;143.6900;64.1265;184.5250;89.9400;0.5073;17.9800;5.5520
4-8-2015;2093.32;11456.07;¥20520.36;1.08800;¥135.3100;143.5400;65.2482;186.2000;88.4100;0.5093;18.3300;5.4720
5-8-2015;2099.84;11636.3;¥20614.06;1.09040;¥136.1700;144.9500;64.4144;191.0410;91.1200;0.5145;18.8900;5.4220
6-8-2015;2083.56;11585.1;¥20664.44;1.09230;¥136.2400;143.8200;66.2409;190.6000;89.1600;0.5113;18.4650;5.3120
7-8-2015;2077.57;11490.83;¥20724.56;1.09650;¥136.2000;142.4200;66.6876;191.4250;87.6700;0.5745;18.4300;5.3660
10-8-2015;2104.18;11604.78;¥20808.69;1.10160;¥137.3100;145.8600;66.0126;194.2130;90.0600;0.5945;18.3700;5.4300
11-8-2015;2084.07;11293.65;¥20720.75;1.10400;¥138.1100;144.0500;65.6453;186.6470;90.2000;0.5915;17.7000;5.4700
12-8-2015;2086.05;10924.61;¥20392.77;1.11560;¥138.5600;142.4300;63.8088;178.6750;85.3700;0.5930;16.8250;5.3440
13-8-2015;2083.39;11014.63;¥20595.55;1.11480;¥138.6900;144.8100;60.5032;181.0000;85.5500;0.5880;17.0100;5.3940
14-8-2015;2091.54;10985.14;¥20519.45;1.11060;¥138.0500;145.0900;61.9922;180.2500;82.6200;0.5885;17.0700;5.4240
17-8-2015;2102.44;10940.33;¥20620.26;1.10800;¥137.7500;144.4400;61.9426;178.4820;83.7900;0.5848;16.9300;5.3660
18-8-2015;2096.92;10915.92;¥20554.47;1.10180;¥137.0500;144.6000;62.5481;175.2260;84.9600;0.5770;17.0200;5.3740
19-8-2015;2079.61;10682.15;¥20222.63;1.11170;¥137.6100;142.7200;62.4985;171.7000;81.5100;0.5748;16.4550;5.3260
20-8-2015;2035.73;10432.19;¥20033.52;1.12410;¥138.6900;137.0200;61.4066;167.3500;79.0400;0.5540;16.2050;5.1040
21-8-2015;1970.89;10124.52;¥19435.83;1.13870;¥138.9300;131.7100;59.6595;164.6970;76.9900;0.5367;15.4600;4.9020
24-8-2015;1893.21;9648.43;¥18540.68;1.16180;¥137.5800;127.1900;56.9693;161.0000;74.7900;0.5178;14.5600;4.6500
25-8-2015;1867.61;10128.12;¥17806.70;1.15140;¥136.8400;125.4900;54.2990;165.9400;78.9000;0.5070;15.5050;4.7580
26-8-2015;1940.51;9997.43;¥18376.83;1.13150;¥135.6400;129.3400;55.7881;166.6500;76.8500;0.5453;15.3650;5.0080
27-8-2015;1987.66;10315.62;¥18574.44;1.12430;¥136.1000;131.8700;55.5101;171.8510;81.0000;0.5658;15.8000;5.1720
28-8-2015;1988.87;10298.53;¥19136.32;1.11790;¥136.0500;133.2400;57.4855;170.0000;82.6100;0.5683;15.5850;5.1740
31-8-2015;1972.18;10259.46;¥18890.48;1.12110;¥135.8900;130.6800;57.8528;166.8000;81.6800;0.5620;15.4000;5.1560
1-9-2015;1913.85;10015.57;¥18165.69;1.13170;¥135.0100;127.4400;57.6642;160.9000;80.3200;0.5390;15.0850;4.9760
2-9-2015;1948.86;10048.05;¥18095.40;1.12260;¥135.0500;130.6300;56.0958;159.3000;80.0100;0.5553;15.0350;5.0940
3-9-2015;1951.13;10317.84;¥18182.39;1.11210;¥133.5200;131.0200;55.3513;163.5880;84.0500;0.5568;15.6900;5.0640
4-9-2015;1921.22;10038.04;¥17792.16;1.11460;¥132.6300;129.7600;57.0190;159.2430;82.1500;0.5438;14.9900;4.9120
7-9-2015;1921.22;10108.61;¥17860.47;1.11670;¥133.1900;129.7600;54.9145;161.4600;82.8800;0.5438;15.1050;4.9120
8-9-2015;1969.41;10271.36;¥17427.08;1.11990;¥134.1400;133.8200;54.9244;165.4500;83.3700;0.5670;15.5150;4.9800
9-9-2015;1942.04;10303.12;¥18770.51;1.12040;¥134.9900;132.6500;55.4803;169.1200;82.6500;0.5558;15.7950;5.0120
10-9-2015;1952.29;10210.44;¥18299.62;1.12760;¥135.9800;133.5500;56.8998;167.9640;81.5900;0.5645;15.6550;5.1860
11-9-2015;1961.05;10123.56;¥18264.22;1.13390;¥136.6900;134.6700;56.0859;166.9750;80.3900;0.5663;15.6700;5.2320
14-9-2015;1953.03;10131.74;¥17965.70;1.13180;¥136.0600;134.4300;55.1627;165.9000;80.2900;0.5673;15.5750;5.1920
15-9-2015;1978.09;10188.13;¥18026.48;1.12660;¥135.6700;136.3000;54.1104;166.6630;82.3600;0.5735;15.7250;5.1680
16-9-2015;1995.31;10227.21;¥18171.60;1.12890;¥136.0900;137.2000;54.6564;167.3120;82.9500;0.5775;15.7500;5.2280
17-9-2015;1990.20;10229.58;¥18432.27;1.14350;¥137.2000;137.4500;55.2818;167.6000;81.6600;0.5828;16.0700;5.2840
18-9-2015;1958.03;9916.16;¥18070.21;1.13050;¥135.6400;136.0900;55.9072;161.1690;79.4700;0.5823;15.5800;5.0820
21-9-2015;1966.97;9948.51;¥18070.21;1.11860;¥134.8200;136.0200;54.0211;134.5000;80.6000;0.5883;15.1850;5.0920
22-9-2015;1942.74;9570.66;¥18070.21;1.11180;¥133.5600;133.9900;54.5969;114.5900;77.6000;0.5723;13.8550;5.0040
23-9-2015;1938.76;9612.62;¥18070.21;1.11850;¥134.5300;131.6700;52.7108;122.7490;75.4000;0.5750;13.5000;4.9960
24-9-2015;1932.24;9427.64;¥17571.83;1.12290;¥134.8200;129.7500;52.8994;119.5950;73.6400;0.5860;13.0050;5.0040
25-9-2015;1931.34;9688.53;¥17880.51;1.11940;¥134.9400;131.0100;51.4898;115.9430;77.1500;0.5903;13.0950;5.0680
28-9-2015;1881.77;9483.55;¥17645.11;1.12430;¥134.8100;128.1300;53.7630;107.1000;74.1200;0.5825;12.4100;4.8100
29-9-2015;1884.09;9450.4;¥16930.84;1.12450;¥134.6100;128.7500;52.1052;104.4000;75.4400;0.5928;12.6450;4.7220
30-9-2015;1920.03;9660.44;¥17388.15;1.11760;¥133.9300;130.9500;51.8769;105.9660;78.1600;0.6163;13.4550;4.9000
1-10-2015;1923.82;9509.25;¥17722.42;1.11940;¥134.2300;130.6100;52.5222;105.9500;76.1800;0.6043;13.4350;4.9440
2-10-2015;1951.36;9553.07;¥17725.13;1.12090;¥134.3800;132.5600;53.1575;102.5000;77.2000;0.6200;13.2550;5.1520
5-10-2015;1987.05;9814.79;¥18005.49;1.11850;¥134.7200;134.0200;54.2792;103.9000;79.3400;0.6355;13.4900;5.2980
6-10-2015;1979.92;9902.83;¥18186.10;1.12680;¥135.4800;134.6300;56.1950;108.0000;79.7700;0.6438;14.0200;5.2660
7-10-2015;1995.83;9970.4;¥18322.98;1.12350;¥134.8200;137.0200;56.5425;118.8000;79.3000;0.6505;14.4150;5.3520
8-10-2015;2013.43;9993.07;¥18141.17;1.12780;¥135.2300;139.0400;56.4829;117.5000;80.4500;0.6543;14.4250;5.2840
9-10-2015;2014.89;10096.6;¥18438.67;1.13540;¥136.5300;139.7000;56.6715;125.0000;79.9500;0.6518;14.8400;5.3200
12-10-2015;2017.46;10119.83;¥18438.67;1.13550;¥136.2800;140.6800;57.1877;133.5000;79.2900;0.6588;14.8600;5.3420
13-10-2015;2003.69;10032.82;¥18234.74;1.13760;¥136.2400;140.2900;55.7881;129.6000;77.8900;0.6600;14.7700;5.2820
14-10-2015;1994.24;9915.85;¥17891.00;1.14730;¥136.3200;134.2200;56.1752;130.0000;74.4700;0.6840;14.7850;5.2020
15-10-2015;2023.86;10064.8;¥18096.90;1.13820;¥135.3000;137.3900;55.7086;124.0000;77.7500;0.6858;15.1500;5.3980
16-10-2015;2033.11;10104.43;¥18291.80;1.13460;¥135.4900;137.6000;54.1303;121.7000;77.5500;0.6965;14.8850;5.4360
19-10-2015;2033.66;10164.31;¥18131.23;1.13240;¥135.2800;138.4200;55.1230;119.1000;78.3400;0.6953;15.1350;5.4860
20-10-2015;2030.77;10147.68;¥18207.15;1.13440;¥135.9400;138.8800;55.0038;116.7500;77.6400;0.6943;15.1400;5.4460
21-10-2015;2018.94;10238.1;¥18554.28;1.13360;¥135.9500;141.1900;54.6266;121.1000;80.2500;0.6853;15.4200;5.6200
22-10-2015;2052.51;10491.97;¥18435.87;1.11060;¥134.0000;146.3100;55.8675;124.1000;82.4900;0.7100;15.8450;5.7480
23-10-2015;2075.15;10794.54;¥18825.30;1.10140;¥133.7700;146.7000;57.0984;122.5000;85.1400;0.7148;16.2300;5.7600
26-10-2015;2071.18;10801.34;¥18947.12;1.10560;¥133.8500;146.7000;59.7290;125.5000;83.8800;0.7115;15.6400;5.7880
27-10-2015;2065.89;10692.19;¥18777.04;1.10480;¥133.0700;148.4600;59.5106;123.0000;83.0300;0.7110;15.8900;5.7200
28-10-2015;2090.35;10831.96;¥18903.02;1.09200;¥132.2000;147.8800;58.6867;125.9000;84.6000;0.7168;15.9700;5.7940
29-10-2015;2089.41;10800.84;¥18935.71;1.09760;¥132.9400;147.1800;59.1830;125.9900;84.2500;0.6920;15.9750;5.6200
30-10-2015;2079.36;10850.14;¥19083.10;1.10050;¥132.7300;148.0700;60.2451;126.4870;84.6100;0.7093;16.0250;5.6800
2-11-2015;2104.05;10950.67;¥18683.24;1.10130;¥132.9800;148.4000;62.8956;123.0000;85.4200;0.7175;16.2850;5.7760
3-11-2015;2109.79;10951.15;¥18683.24;1.09660;¥132.7600;148.0900;63.1239;120.5000;86.2200;0.7125;16.1500;5.7820
4-11-2015;2102.31;10845.24;¥18926.91;1.08620;¥132.0200;148.1900;62.7665;117.5500;87.6300;0.7008;15.8450;5.6900
